name,split,sequence_sha256,length,source_neq_row,label_mapping_method,exact_sequence_group_id,mmseqs_cluster_id,ecod_x_ids,union_group_id
2wfr_A,test,2d3ada4ac5cbb7f2429ee8a3b7f78946ca19e4130dddc63529cf1a68287bfa6b,165,853,unique_sequence,exact_0587,mmseqs_0567,ECOD_X_307,union_0327
5opz_A,test,ed96885e5432f68ab5fac7296e09d6cc3cceab708c484ff9409caa377f953040,137,1037,unique_sequence,exact_1218,mmseqs_1162,ECOD_X_307,union_0327
2wpq_C,test,18d598ab1992fa975689095aac74c6260fe9ef0d6352173a2c1cc3872664cbc1,99,165,unique_sequence,exact_0592,mmseqs_0570,ECOD_X_3567,union_0329
3o3x_A,test,a30925b359508cbab2207c9591ef18b2a17c43f1dcd86ea3a905f0e85a5558fa,198,1366,unique_sequence,exact_0872,mmseqs_0838,ECOD_X_3567,union_0329
2x9o_A,test,68f2314cd583b310d5316482627e2434ca6d8a2ef5fb30ecad009d9f6246932a,244,834,unique_sequence,exact_0603,mmseqs_0580,ECOD_X_867,union_0335
3i94_A,test,c79c60e81cf90728fc45094813298ddf7169b6320fe9b5288370e673774aea7e,248,332,unique_sequence,exact_0772,mmseqs_0743,ECOD_X_867,union_0335
2xdg_A,test,bb63220a1a34e56472a764c4ebc9613d41a2d90d56580a47593277385f422df1,92,731,unique_sequence,exact_0604,mmseqs_0581,ECOD_X_913,union_0336
2xz3_A,test,51924c9802d8ad4c1fe85876491ea55f82cd42c29f755f7def4a1b11f7928245,463,623,unique_sequence,exact_0617,mmseqs_0594,ECOD_X_3782;ECOD_X_7523,union_0336
3lvu_D,test,fd159771fb0df43617870984ab7479764b33601f957fe154ba5f9757205a5fec,258,457,unique_sequence,exact_0832,mmseqs_0800,ECOD_X_7523,union_0336
3o6p_A,test,96528a0a53514a9ff4116e4c33fb68d8eeffff7aac62e51dbd87c46fee1a7c5d,229,337,unique_sequence,exact_0873,mmseqs_0839,ECOD_X_7523,union_0336
5hz7_A,test,a5dfe862ca7fc740496853178a947f1a5da161818a09811824724d1f9b693117,490,721,unique_sequence,exact_1169,mmseqs_1121,ECOD_X_7523;ECOD_X_913,union_0336
6xds_A,test,93a934fc0626c5922c80acca60852a14d4908b3270401f5af19f1abf510d3708,492,40,unique_sequence,exact_1339,mmseqs_1275,ECOD_X_4255;ECOD_X_7523,union_0336
6xrx_A,test,b28764a82baa458e3ec745aa855867f863dfb73fc7ed965c98f60810be1d90ab,554,120,unique_sequence,exact_1340,mmseqs_1276,ECOD_X_3737;ECOD_X_7523,union_0336
2xjq_A,test,5c7830899996dcd372c3414fcd3df62b980d261afc95dbdb0f0c3057c1887939,258,1010,unique_sequence,exact_0608,mmseqs_0585,ECOD_X_5095,union_0338
3ino_A,test,99fed4d06c940f05eef669fb165e04c4b327b17af6698198daccfa84c96c5bd3,143,1175,unique_sequence,exact_0785,mmseqs_0755,ECOD_X_5099,union_0338
6sms_A,test,11b114950f48af9a571a614641e23c706242448d8e92c1d22918188708b6c1fd,724,471,unique_sequence,exact_1333,mmseqs_1269,ECOD_X_5095;ECOD_X_5096;ECOD_X_5097;ECOD_X_5098;ECOD_X_5099,union_0338
2y44_A,test,c81d858d4150152e1b7361d9f4a6003e1f666886e20a238441bee0f51d8fec68,184,472,unique_sequence,exact_0623,mmseqs_0600,ECOD_X_3633,union_0345
2zfz_D,test,76d6abd78757f3730e1aec1039b645da1d417dc5628c31e7a31958f25510a893,79,71,unique_sequence,exact_0641,mmseqs_0617,ECOD_X_306,union_0354
3ipj_A,test,e4d05795e2a3a2c1fd5a947c18a6bf625e1adc6a3cbd0eba6162af67d0c43bcd,95,294,unique_sequence,exact_0788,mmseqs_0758,ECOD_X_306,union_0354
3lbl_A,test,3983f834a3993509f843e022cbf9d6740064eb897fce24cb50fad0a4b219e975,95,794,unique_sequence,exact_0819,mmseqs_0787,ECOD_X_178,union_0354
5w2f_A,test,23af3502f33aab33093a6868ec31b16635f9aa769d874de0cd502a3e70847e15,206,1038,unique_sequence,exact_1233,mmseqs_1175,ECOD_X_178;ECOD_X_306,union_0354
3dza_A,test,f4cd319337f3bd00e787cca07e649ac220c6f7db9c3e794e0805229e44e6faca,191,1378,unique_sequence,exact_0706,mmseqs_0679,ECOD_X_3606,union_0385
6a02_A,test,b3b776300ce386e7e0ec09aebbdead375a8bf02753c6149362d28289a366778e,185,1167,unique_sequence,exact_1256,mmseqs_0679,ECOD_X_3606,union_0385
3e7h_A,test,6cdbb9820e4a614ace6a849d224ac30c6b8191459772e5df24b27230aac05ffc,103,1267,unique_sequence,exact_0710,mmseqs_0683,ECOD_X_275,union_0387
3gqh_A,test,cb74e9b5ae64dd6915d89b40a086a916d63dddaa2a3d09c0a1e029cee8d0149c,163,1382,unique_sequence,exact_0752,mmseqs_0723,ECOD_X_70,union_0387
3lti_A,test,4354eb85cc768d8ce09ec550e69faf547de9f4f2a430a2e898083971780e04d2,296,496,unique_sequence,exact_0829,mmseqs_0797,ECOD_X_275;ECOD_X_4041,union_0387
3ooi_A,test,749a9ffa2e7ce0fc6a6ab1c752249e25492ed09d46c9586580b3f1646d96214d,232,179,unique_sequence,exact_0883,mmseqs_0848,ECOD_X_3358;ECOD_X_70,union_0387
5erq_A,test,273efbca54900267f2fdce90bed61cda98733307cfad38c09b5069ed6432c65b,419,889,matched_original_atlas_neq,exact_1150,mmseqs_1103,ECOD_X_275;ECOD_X_3052;ECOD_X_70;ECOD_X_7541,union_0387
5ert_A,test,273efbca54900267f2fdce90bed61cda98733307cfad38c09b5069ed6432c65b,419,407,matched_original_atlas_neq,exact_1150,mmseqs_1103,ECOD_X_275;ECOD_X_3052;ECOD_X_70;ECOD_X_7541,union_0387
3fpu_A,test,94560268b7ef644f7bb5c1e0621e3bc3f124c071fd118857fbaaebe5a20ca56d,100,173,unique_sequence,exact_0737,mmseqs_0709,ECOD_X_3113,union_0399
3ghd_A,test,b0641e9b709801b469f059e27b98d922043980bb0eb2aa303b82defbbf92f7ec,70,1179,unique_sequence,exact_0748,mmseqs_0719,ECOD_X_282,union_0402
3oi8_A,test,b59d8029abfb73562be8ca7fe47b14e25e7373f25638b0bd516e19dc62bcd214,156,1171,unique_sequence,exact_0878,mmseqs_0843,ECOD_X_282;ECOD_X_6087,union_0402
6uof_A,test,b469b363ac0401a95be6d97873f4f406098350264f8381b33410820c6c7510d3,119,515,unique_sequence,exact_1336,mmseqs_1272,ECOD_X_282,union_0402
3gnu_P,test,8db7384898d43ebe6f57ed2cb9c130257fb9718bf66fa874f982b3943cf9939b,213,556,unique_sequence,exact_0751,mmseqs_0722,ECOD_X_3080,union_0404
3st1_A,test,218868c86d54f15fe78f35540cca84be5c745419f8bcc65d106e95f9e660d05f,214,1384,unique_sequence,exact_0916,mmseqs_0722,ECOD_X_3080,union_0404
3ic3_B,test,a6abd2dce9fb18fab2d8ccca55b566ffab468257e8bec9106335e7d6138abb0b,101,803,unique_sequence,exact_0774,mmseqs_0745,ECOD_X_3348,union_0414
3jub_A,test,bc74869aa7550a948d7bf8e05957bf0add8e007805211020fbeaecf2f4cff22c,153,776,unique_sequence,exact_0796,mmseqs_0766,ECOD_X_810,union_0423
3mol_B,test,4fda17b916629e3235a38c598a566136c4dbb422bb23f5ab58e4041f361b6794,184,567,unique_sequence,exact_0849,mmseqs_0817,ECOD_X_824,union_0446
4o6q_A,test,1bd764367084f7280384b482ff3e125859cb403959f84f41eb0af4c12016183f,184,698,unique_sequence,exact_1052,mmseqs_0817,ECOD_X_824,union_0446
3owt_B,test,1ddf343edbd764110b995a23570165efce7a02289c898bcfdf8a349039915811,157,529,unique_sequence,exact_0886,mmseqs_0851,ECOD_X_3266;ECOD_X_3764,union_0458
3oxp_A,test,790455cfe2e23e640e0d5642c2fc497e030b19ca8f3b89af2074d3e70d7eedd9,150,1087,unique_sequence,exact_0887,mmseqs_0852,ECOD_X_311,union_0459
4m62_S,test,1586735bfd280450e632ff70cd2979ab59ad94374cb6adb6040fa22796a0372b,155,505,unique_sequence,exact_1039,mmseqs_0998,ECOD_X_311,union_0459
3oyv_A,test,1f35da0b1fc462c12e4b07fd3bbd746bc8392c2ddee382b892dd70848cc19afc,361,401,unique_sequence,exact_0888,mmseqs_0853,ECOD_X_3719,union_0460
3rkg_A,test,fd890f25c28eeb75caa448bce52eaa7d97e4b72b159159724fb384e9c0677c2a,261,856,unique_sequence,exact_0907,mmseqs_0872,ECOD_X_4121,union_0471
3tbn_A,test,b41888321479be7a214deb5bfc5ecd34ab317255062e0976a816e2efd326a4fc,87,1238,unique_sequence,exact_0921,mmseqs_0884,ECOD_X_3087,union_0482
6avj_B,test,db2264bf2d349cb2897c860dbab8e095c1934cb5c8be75b90407c5c00bc94052,92,1306,unique_sequence,exact_1262,mmseqs_1201,ECOD_X_3087,union_0482
4cbe_A,test,59a2f3c1b89a523cd5b4b0ba5f997df08980943c79a2707e1d59a5ca07b34a42,218,681,unique_sequence,exact_0966,mmseqs_0929,ECOD_X_3870,union_0510
6atg_C,test,a717d36cf6dd6ce956130db54456c24d16b8ac65aaa04225a002ed26911c6269,214,841,unique_sequence,exact_1261,mmseqs_0929,ECOD_X_3870,union_0510
4gip_A,test,28c2d24a2c8fafa4e2b250251664e8f1eb34ec635ba6e25a4694bc3db890ab8e,81,304,unique_sequence,exact_1002,mmseqs_0964,ECOD_X_3362,union_0529
4oxw_A,test,c1e4cb8d56ef2542b9f3de84c76d6c8995d91315397e5f327d49110adc93ea2e,119,907,unique_sequence,exact_1059,mmseqs_1016,ECOD_X_277,union_0554
4qxo_A,test,d29ec584b0cc85355396b96789d167d292cf9df352d151f1b947f0a006f9d57d,188,90,unique_sequence,exact_1073,mmseqs_1030,ECOD_X_3398,union_0565
5cfl_A,test,6be00c6a39bf7c2920abaae95bfba00cf7bb6876c2e434dc99f16bca3bf2cb37,187,628,unique_sequence,exact_1135,mmseqs_1030,ECOD_X_3398,union_0565
4v1g_B,test,e3b62420ee545e682c005a870667ad8b4d9c0b435f1998743f91804b8eb30f1b,86,1121,unique_sequence,exact_1086,mmseqs_1043,ECOD_X_5041,union_0572
4ytw_C,test,919c063d5dd8f0a5fe58f7bbc3e4bfda22ee67df6ae741e48be56af07fea0dd5,81,587,unique_sequence,exact_1110,mmseqs_1066,ECOD_X_3981,union_0581
4zmk_A,test,c42b74201d3cb7e4f37b81e8ef117f8555611e2b36ce570433bbe9b4ced9fd4d,71,1012,unique_sequence,exact_1121,mmseqs_1076,ECOD_X_1009,union_0588
5bs1_B,test,588b6a525962d6b382d06a6d5f7a7dc6c3a89afef1edddc9c93a0579a0673c24,123,142,unique_sequence,exact_1130,mmseqs_1085,ECOD_X_4085,union_0596
5dpo_A,test,8b0f36ed9fc33c95ac1cb52bd2b5c5b99311acf969cbaaa811534083caacf8a9,119,528,unique_sequence,exact_1141,mmseqs_1095,ECOD_X_4085,union_0596
5kko_D,test,30cf8ae0ac080b939c206e3434248b39498b349aa596c266b9b9f3dcbb6510c4,55,1354,unique_sequence,exact_1189,mmseqs_1138,ECOD_X_3106,union_0621
5kvk_A,test,7ecb016d027f8739e30a45fe9fa11f4a0c7d3e277769a7f1eba5f1bf64b2fa1f,170,391,unique_sequence,exact_1192,mmseqs_1140,ECOD_X_7520,union_0623
5vu3_B,test,0a2f6cdf921dddef0c5b3740c92e3bec36624386c848d8b47753fdddee267f00,170,848,unique_sequence,exact_1232,mmseqs_1140,ECOD_X_7520,union_0623
6as3_A,test,6842f2aac693bcf7804cdcf0907f0e2173df99de51e6131642c802de9435db33,106,665,unique_sequence,exact_1260,mmseqs_1200,ECOD_X_7019,union_0653
6j56_A,test,6ff3116fa1d8d7cea059df90f2f82a3fedd58c2aa240919408a2a5d2c37c418f,129,852,unique_sequence,exact_1298,mmseqs_1235,ECOD_X_3091,union_0673
16pk_A,train,3c396ab30382a1c4c2561238b02ea9f261903a3a3dcd417365fcd4cfa6d99437,415,586,unique_sequence,exact_0001,mmseqs_0001,ECOD_X_7532;ECOD_X_7533,union_0001
1a62_A,train,0df3e4f4d4b698b4bd0a36850c5e2a3597670b6fb3e3d26b0a87e151abda9a7d,130,17,unique_sequence,exact_0002,mmseqs_0002,ECOD_X_130;ECOD_X_2,union_0002
1bq8_A,train,f284edff601ec4d1716545f70d93996a220dd6f405a79268dc999b082fac3385,54,638,unique_sequence,exact_0012,mmseqs_0012,ECOD_X_375,union_0002
1c96_A,train,0d1e0bf29614f9f366bef5503aecc6242421f80da4c91c0c7bc60405aa8d0613,753,334,unique_sequence,exact_0019,mmseqs_0019,ECOD_X_2487;ECOD_X_7542,union_0002
1d3y_B,train,0411950b90dc6bdd5c0f61fcb274761c9772f66029cd9e7927b8d594fa5e90c1,301,1184,unique_sequence,exact_0026,mmseqs_0026,ECOD_X_101;ECOD_X_2006;ECOD_X_4027,union_0002
1d4t_A,train,f0b9a62b7da1078b318e3a79e67dd550c3c90b5ab96edd0c89a9ac276a6328e1,104,1227,unique_sequence,exact_0027,mmseqs_0027,ECOD_X_214,union_0002
1dfu_P,train,28b0c1fb7c8669ccfac0beb75e76d4d36176b11143e58521c9a2234e76394930,94,1203,unique_sequence,exact_0030,mmseqs_0030,ECOD_X_239,union_0002
1dj0_B,train,674609915e9d5bb714c4eb26b767cc91bdb96bcfd742cb39fec32e3a0caff4de,264,909,unique_sequence,exact_0031,mmseqs_0031,ECOD_X_304,union_0002
1dlj_A,train,acc7c3effb3046378e8240070a3aacf49169b605bb9205d40d8f137021bfe45e,402,79,unique_sequence,exact_0033,mmseqs_0033,ECOD_X_129;ECOD_X_2003,union_0002
1doi_A,train,7cd88f02e57c312417faefeb4257bf221dfca17acd60a318dea90d3b13fb5e5b,128,269,unique_sequence,exact_0034,mmseqs_0034,ECOD_X_221,union_0002
1dwk_A,train,947527cb44ad345f9a1c7be32df69d9024ad308ac30fcd5036fe6ce2e838193f,156,615,unique_sequence,exact_0039,mmseqs_0039,ECOD_X_101;ECOD_X_812,union_0002
1ear_A,train,80861e1ae4df0be876d1637becd1a378ef58bdfe2fd18efdfd018d0f265b0b32,147,1015,unique_sequence,exact_0041,mmseqs_0041,ECOD_X_304;ECOD_X_55,union_0002
1esw_A,train,90c4398d77ed9e01c7b5c2d34af94445830755419ecfa428b81d52fbdad571c8,500,1234,unique_sequence,exact_0044,mmseqs_0044,ECOD_X_2002,union_0002
1f20_A,train,eda3046e67c254fb3cd48aac3db5b723f3f67eba821dc823a031ec352b055695,435,1272,unique_sequence,exact_0047,mmseqs_0047,ECOD_X_1;ECOD_X_3687;ECOD_X_7514,union_0002
1f5n_A,train,d3996a95bf2b0d150d31ffdd1ddeab8d9e8eeaab4e67ddada41e4eb4d85f8da0,592,106,unique_sequence,exact_0049,mmseqs_0049,ECOD_X_2004;ECOD_X_621,union_0002
1feh_A,train,256e5d85a0e3cf8376fd1dc8a91c8809f4eebe00217ef1b458d5f6c3f729cc8b,574,1067,unique_sequence,exact_0053,mmseqs_0053,ECOD_X_205;ECOD_X_221;ECOD_X_5100;ECOD_X_581;ECOD_X_7556,union_0002
1fx4_A,train,4e8c435ed859f3153223b3c0ffc768cbfe0b531a815dbd98cea03654b0df8f9c,231,255,unique_sequence,exact_0058,mmseqs_0058,ECOD_X_304,union_0002
1g2r_A,train,75ff2c049c7c1d3eb24648bc7ae6daac0a85f652a44eb8449f120c0cc551b4cd,100,608,unique_sequence,exact_0060,mmseqs_0060,ECOD_X_377,union_0002
1g38_A,train,7289517a548875efb8865c32034a2b02bb4d3ed08484650aaf55d9249ccae00f,393,19,unique_sequence,exact_0061,mmseqs_0061,ECOD_X_2003;ECOD_X_4333,union_0002
1g7s_A,train,8daa3f493649df9d4b746e6b44758da7cd8438a7550f63c6c04036f108af7eb1,594,180,unique_sequence,exact_0063,mmseqs_0063,ECOD_X_1;ECOD_X_2004;ECOD_X_7526,union_0002
1g9g_A,train,48742378998c7f49e5b2f452d3ab5f21bf370a96de75437c6cfb321357ea45d7,629,938,unique_sequence,exact_0064,mmseqs_0064,ECOD_X_109,union_0002
1gpj_A,train,926de0e294f9015a22f0fc24e516a25df10cab952add2af5802b42ea177bd32f,404,310,unique_sequence,exact_0066,mmseqs_0066,ECOD_X_2003;ECOD_X_304;ECOD_X_547,union_0002
1gqe_A,train,280ba40e012bc465d65d1c96e23707a91ec98f486ddaee5c0d0d79a5b3b9b045,365,46,unique_sequence,exact_0067,mmseqs_0067,ECOD_X_304;ECOD_X_330;ECOD_X_4006,union_0002
1gwe_A,train,686c0087dfbcdc8473d7908357f0b76b61ee34711d4b2a7fbca99951d03ea492,503,1123,unique_sequence,exact_0069,mmseqs_0069,ECOD_X_4028;ECOD_X_4047;ECOD_X_4048,union_0002
1hbn_E,train,d4b8bdce9245e13f232f2017e54523dd003d8d284bacc73c22cffe844f260746,442,1019,unique_sequence,exact_0075,mmseqs_0075,ECOD_X_154;ECOD_X_304,union_0002
1hw1_B,train,b2b863f0e4031b6e1e52a4f310efd18c09b543dfa1103f46a8683212250fdf6b,239,229,unique_sequence,exact_0080,mmseqs_0080,ECOD_X_101;ECOD_X_628,union_0002
1hye_A,train,0c6345cb21898278ab2caaee7132a4de5a2a217fa602fe544d128f788c2b4666,313,627,unique_sequence,exact_0081,mmseqs_0081,ECOD_X_2003;ECOD_X_279,union_0002
1ig0_B,train,c85255cc97f64d49259073401c52cd4f4133fb0bf6be47597ed410d28994a4d5,319,285,unique_sequence,exact_0085,mmseqs_0085,ECOD_X_10;ECOD_X_7562,union_0002
1ig3_A,train,c348ec219f71de8884f2e8a5b207b1895158626e81cd7e9bb4fcc6294f7e064d,263,982,unique_sequence,exact_0086,mmseqs_0086,ECOD_X_10;ECOD_X_7562,union_0002
1ikp_A,train,ea032776e6a82df831bc7feb2fb4a503c2a6983c806ccb6b474f255866ee1a9d,613,692,unique_sequence,exact_0089,mmseqs_0089,ECOD_X_10;ECOD_X_237;ECOD_X_5000,union_0002
1j0p_A,train,48e91ae63dc36c7aa796dd7850aebe2d007a47f89a685a254b21b8fd0a94d6d1,108,298,unique_sequence,exact_0096,mmseqs_0096,ECOD_X_139,union_0002
1j8r_A,train,d3d48901c52221fa58053151e4713bdd9fb5abbd5ad991435745e53f2af4df70,196,847,unique_sequence,exact_0101,mmseqs_0101,ECOD_X_11,union_0002
1jnr_C,train,1524d1527f6fe1f9a298d9a23d05d12a4936b4df2ef2df273b23a5eefd643ee2,643,1172,unique_sequence,exact_0105,mmseqs_0105,ECOD_X_2003;ECOD_X_278;ECOD_X_604,union_0002
1jq5_A,train,7817b250b0117c94c6e353047e292e41edbc8dce2ed9196976bc8dc7fa4564f8,370,1107,unique_sequence,exact_0107,mmseqs_0107,ECOD_X_2007;ECOD_X_4002,union_0002
1jwq_A,train,4f00f2979d29f4623792d6885b68467486b9ffb318a9dbceb428332abd00412b,179,4,unique_sequence,exact_0109,mmseqs_0109,ECOD_X_2011,union_0002
1k5n_A,train,420c4a5306752910bc6c9fce8c51b7c5d556f3449eb606a23f50dabf2236460e,276,769,unique_sequence,exact_0112,mmseqs_0112,ECOD_X_11;ECOD_X_233,union_0002
1k7c_A,train,04bca2e2ce40dac8bff8c7539c2c3f32ceabb6193901ccd9386246efdf7a8b08,233,1160,unique_sequence,exact_0113,mmseqs_0113,ECOD_X_2007,union_0002
1k7j_A,train,2a9206bdd698c19eb13a28262e72cedab5cb7938b446eb75c711855722113e7b,206,558,unique_sequence,exact_0114,mmseqs_0114,ECOD_X_297,union_0002
1kew_A,train,94075cdd9e6aac99c1d4213c5b4ca87a9580224b9f3b13f87c302252f64c46de,361,281,unique_sequence,exact_0117,mmseqs_0117,ECOD_X_2003,union_0002
1kgq_A,train,0dc114aaa2c400a65fcf8f48daac0d9078f87e6084a5b2583478c20d7f7ded41,274,432,unique_sequence,exact_0118,mmseqs_0118,ECOD_X_208;ECOD_X_3001,union_0002
1lc3_A,train,aa1d786dfbfa8ece5207e6fcf3e647e58abf7ff98b1f9eb98edd50526daad05e,294,124,unique_sequence,exact_0128,mmseqs_0128,ECOD_X_2003;ECOD_X_298,union_0002
1lfp_A,train,9cc37bfccdea1dd63cb25c2a2b58ec2821ff425a52789af75a4c6e9e82429a0e,249,510,unique_sequence,exact_0129,mmseqs_0129,ECOD_X_304;ECOD_X_4003;ECOD_X_4007,union_0002
1m15_A,train,727c76a6142a41d24fe7364a26358d0e5f7d3878cdfa3efafc055f19a5487085,357,311,unique_sequence,exact_0137,mmseqs_0137,ECOD_X_199;ECOD_X_321,union_0002
1m5q_I,train,e56aa8d02bf1c350460923a1575af5ee53a37acf1494e33fd423736eb8e54610,130,825,unique_sequence,exact_0138,mmseqs_0138,ECOD_X_3006;ECOD_X_4,union_0002
1mv8_C,train,ac4b0d6e10b5fe5b7e79f7e6e692fff3ae7843963ad19f2f14c95a5f69a9f3cf,436,317,unique_sequence,exact_0147,mmseqs_0147,ECOD_X_129;ECOD_X_2003,union_0002
1n7z_A,train,33c72f2cae0227f320848fa2ad484e874a811924f34279a21ca45e02f64d19b2,334,1045,unique_sequence,exact_0149,mmseqs_0149,ECOD_X_3899;ECOD_X_4,union_0002
1ng6_A,train,8dc0a0658daa42be41d42c5ff8da88b11e3ba84f5f0e0efcdeaf49b8be7f4c22,148,892,unique_sequence,exact_0152,mmseqs_0152,ECOD_X_610,union_0002
1nij_A,train,849c574cabab6c91be3d09788c83cc9ec34b69b8e1f93368b8dacbe2d1bf27c8,318,479,unique_sequence,exact_0154,mmseqs_0154,ECOD_X_2004;ECOD_X_884,union_0002
1njh_A,train,a6cf08ea63b11358db2fb39f0e8434dbd0df36e357d6b96f308f285e16ea4ce2,119,306,unique_sequence,exact_0155,mmseqs_0155,ECOD_X_3504,union_0002
1o0s_A,train,431c450c538e50fe7eb2b62fd811b1026b1ada39bcfb5aed3ebb0a9ecc38551d,605,1094,unique_sequence,exact_0161,mmseqs_0161,ECOD_X_2003;ECOD_X_2007;ECOD_X_7073,union_0002
1o4k_A,train,7a866a7768809ddc39b70c7063a2654d8b56d50e68137225550fa63ce82c72a5,108,381,unique_sequence,exact_0163,mmseqs_0163,ECOD_X_214,union_0002
1o75_A,train,0130a18ecd4f25cbfd7b51c82bf681cda0c09d89e09dad7ff85ac5445bb4012e,415,264,unique_sequence,exact_0164,mmseqs_0164,ECOD_X_11;ECOD_X_711,union_0002
1ojq_A,train,3e3f48a60e66a87832fbd8b51fae0664a2c2e0d4d54f1eeedac6e8b45020c94d,212,1164,unique_sequence,exact_0171,mmseqs_0171,ECOD_X_237,union_0002
1ptq_A,train,d1ae6a9895060bc1c638b4aba424680048b0f6b51f29c483232e5e897390d8c2,50,1132,unique_sequence,exact_0179,mmseqs_0179,ECOD_X_376,union_0002
1qcs_A,train,338a2d5ad2dae5d889a620c7c4d68cbdb8b6f789e59590b0608c92b4d5acc364,211,591,unique_sequence,exact_0187,mmseqs_0187,ECOD_X_1;ECOD_X_229,union_0002
1qw2_A,train,a409f6f2663de437e650f2c5d7915645c3199cbe5903f84998fbc44474add3b3,102,1387,unique_sequence,exact_0194,mmseqs_0194,ECOD_X_850,union_0002
1r0k_A,train,ea15207f229d3b786d33da8004c64b1610fb1f2358566ae5501a9d44671a78f9,388,186,unique_sequence,exact_0197,mmseqs_0197,ECOD_X_166;ECOD_X_2003;ECOD_X_298,union_0002
1r5l_A,train,960a3bfef500526ef23f9eea47fd4709f61bfb2098fc778e96cc2437ce0fbcbd,262,400,unique_sequence,exact_0198,mmseqs_0198,ECOD_X_103;ECOD_X_2496,union_0002
1r6w_A,train,c6fdc6aa360b6878ae7f3616f2e81df3bdfaff322154982e7a5466b76e122cc4,322,704,unique_sequence,exact_0199,mmseqs_0199,ECOD_X_2002;ECOD_X_218,union_0002
1rm6_B,train,efa3dc97b7b16e24c9ec9b9796f94f9b876914c14f155358f6c7a7d6fb766ee2,324,1277,unique_sequence,exact_0206,mmseqs_0206,ECOD_X_1109;ECOD_X_217;ECOD_X_244,union_0002
1rqj_A,train,efc6a2631eaf7d430e481901e412aa0c8e4fb63089a7c3a7f2ced63ad2a01ca2,299,1345,unique_sequence,exact_0207,mmseqs_0207,ECOD_X_141,union_0002
1rrm_A,train,30bae7a381f7a042f5bb2bbf383a047c5178fc1661850a948129e1a3a8c9e783,386,647,unique_sequence,exact_0208,mmseqs_0208,ECOD_X_2007;ECOD_X_4002,union_0002
1ru4_A,train,88f2e3ad620db4c63dfe8f02c8734bb0e74f69b74dec88af3e7f7d1cc04d41ec,400,1221,unique_sequence,exact_0210,mmseqs_0210,ECOD_X_207,union_0002
1sf9_A,train,9cb262d94695d38e02bff21b90c7f029741391d1da4c6768b73e89fcf635893a,128,446,unique_sequence,exact_0216,mmseqs_0216,ECOD_X_3004;ECOD_X_4,union_0002
1ssq_D,train,0d16ffeeec82219cdd03b2e44ad64ec7cbac5f0bfeae5904a022703d234396b9,267,263,unique_sequence,exact_0217,mmseqs_0217,ECOD_X_1114;ECOD_X_208,union_0002
1svb_A,train,04400f53ab1fe84ca46b5725c4f6039e74606fb16a768f1aa4064df0d5e2ca97,395,1077,unique_sequence,exact_0218,mmseqs_0218,ECOD_X_11;ECOD_X_5090,union_0002
1sx3_A,train,63bee3aa6521d19a8b8a9af07fe30a7cc4092de8cc56b3bc05d51b1c759e5c23,525,218,unique_sequence,exact_0219,mmseqs_0219,ECOD_X_2487;ECOD_X_2498;ECOD_X_593,union_0002
1t7v_A,train,cbdc9fef4de27bc8e622da8a06583dcc6af432dc2271d12e85226a41d754f16f,278,1139,unique_sequence,exact_0221,mmseqs_0112,ECOD_X_11;ECOD_X_233,union_0002
1t95_A,train,d71070752526a10486ba41b6acb96c2bdc7c4f12c435f89bfceaeddc87790b54,240,467,unique_sequence,exact_0223,mmseqs_0222,ECOD_X_103;ECOD_X_251;ECOD_X_304,union_0002
1tag_A,train,4299f2fae3f3166d6b887ae2be7b6a4b79f899208829110d880450665cd04a2a,324,498,unique_sequence,exact_0225,mmseqs_0224,ECOD_X_135;ECOD_X_2004,union_0002
1tdz_A,train,a24b84b4572f240bbeff26cad73b6c1fe5dbd4576730fd36cdffa00b5cb36393,272,799,unique_sequence,exact_0226,mmseqs_0225,ECOD_X_102;ECOD_X_3504;ECOD_X_377,union_0002
1tez_B,train,0dd57bd2957a3f0305c51d8543bfe0e637122a58940ed8860fdc6cc0b7cb942a,474,530,unique_sequence,exact_0227,mmseqs_0226,ECOD_X_182;ECOD_X_2005,union_0002
1tg7_A,train,a1410f9ad53c095e9b93d11ca672ca583f741100307319128d8bfeefc8fa7b46,971,1173,unique_sequence,exact_0228,mmseqs_0227,ECOD_X_10;ECOD_X_11;ECOD_X_12;ECOD_X_2002;ECOD_X_4077,union_0002
1tov_A,train,80ebb9d15c927f14f0838b220c9ef3e80b2dbe3c3710128d6a2a2698fa53a680,98,56,unique_sequence,exact_0230,mmseqs_0229,ECOD_X_4,union_0002
1u09_A,train,c357b97153526f21e7381bfc9d4d4180d69e9b6f5aae87c6b5e6297af92080f6,476,354,unique_sequence,exact_0234,mmseqs_0233,ECOD_X_304;ECOD_X_4967,union_0002
1u6r_B,train,689f7b68307f0f885074b6103b4e60c2d5c824c48439c9df7784e199a408c0b5,380,365,unique_sequence,exact_0236,mmseqs_0137,ECOD_X_199;ECOD_X_321,union_0002
1u8v_C,train,f7af0b8f7a9cf9de383f759832c23d953cb4911c0885bc12c3f29f346a25cf76,490,466,unique_sequence,exact_0240,mmseqs_0238,ECOD_X_4033;ECOD_X_4052;ECOD_X_633,union_0002
1uwk_B,train,e6f4dc3bf56c522660888b52520e06dc462869e8e106202a3f25ae56b87095b1,557,1100,unique_sequence,exact_0246,mmseqs_0244,ECOD_X_2003;ECOD_X_321;ECOD_X_4022,union_0002
